Product Name,Product Number,Category Name,SubCategory Name,Designer,Product Date,Catalogue Price,Retail Price,Wholesale Price,Product Description,Primary Image Color,Colors,Styles,Events,New Arrival,Clearance,Pre Order,Unpublish,Materials,Trends
81349,81349,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,81349,CHAMPAGNE,CHAMPAGNE
,,,,,,,,
81350,81350,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,81350,SILVER,SILVER
,,,,,,,,
81599,81599,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,81599,GRAY,GRAY
,,,,,,,,
152227,152227,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,152227,GRAY,GRAY
,,,,,,,,
254955,254955,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,254955,RED,BLACK-RED,,,,,,,,
852693,852693,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,852693,BLACK,BLACK-OLIVE-RED
,,,,,,,,
852922,852922,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,852922,BLACK,BLACK
,,,,,,,,
854176,854176,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,854176,BLUSH,BLUSH
,,,,,,,,
854281,854281,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,854281,BLACK,BLACK
,,,,,,,,
854452,854452,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,854452,BLACK,BLACK-BROWN
,,,,,,,,
855457,855457,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,855457,BRONZE,BRONZE
,,,,,,,,
855605,855605,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,855605,BLACK,BLACK-BRONZE-BROWN-CHAMPAGNE-COPPER
,,,,,,,,
855633,855633,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,855633,WHITE,WHITE
,,,,,,,,
856061,856061,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,856061,CHAMPAGNE,CHAMPAGNE
,,,,,,,,
Silk chiffon gown,856102,Womens Apparel,Evening Dresses,Issue New York,1970-01-01,155,295,60,Silk chiffon Evening Gown,CHAMPAGNE,CHAMPAGNE,PLUNGE-SLEEVELESS,,,yes,,,,
857316,857316,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,857316,BLACK,BLACK-WHITE
,,,,,,,,
857701,857701,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,857701,WHITE,WHITE
,,,,,,,,
857718,857718,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,857718,GRAY,GRAY
,,,,,,,,
2105021,2105021,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,2105021,BLACK,BLACK-PURPLE-WHITE
,,,,,,,,
1382301A,1382301A,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,1382301A,,
,,,,,,,,
30316-3,30316-3,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,30316-3,BLUE,BLUE-SAND
,,,,,,,,
3051NN,3051NN,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,3051NN,BLACK,BLACK-BROWN
,,,,,,,,
4664R,4664R,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,4664R,YELLOW,YELLOW
,,,,,,,,
48088L,48088L,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,48088L,WHITE,WHITE
,,,,,,,,
488A,488A,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,488A,WHITE,WHITE
,,,,,,,,
6002L,6002L,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,6002L,BLACK,BLACK
,,,,,,,,
6-30316,6-30316,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,6-30316,BEIGE,BEIGE
,,,,,,,,
896Y45Z,896Y45Z,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,896Y45Z,GRAY,GRAY
,,,,,,,,
896YG80,896YG80,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,896YG80,LAVENDER ,LAVENDER
,,,,,,,,
8F7718Z,8F7718Z,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,8F7718Z,BLUE,BLUE-NAVY
,,,,,,,,
8F7721CB,8F7721CB,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,8F7721CB,RED,RED
,,,,,,,,
8F77462,8F77462,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,8F77462,BROWN,BROWN
,,,,,,,,
8F77G47,8F77G47,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,8F77G47,WHITE,WHITE
,,,,,,,,
A03478,A03478,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,A03478,SILVER,SILVER
,,,,,,,,
A04854A,A04854A,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,A04854A,BLUE,BLUE
,,,,,,,,
AC2727,AC2727,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,AC2727,BLUE,BLUE
,,,,,,,,
AD8162,AD8162,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,AD8162,BLACK,BLACK
,,,,,,,,
BO895,BO895,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,BO895,WHITE,WHITE
,,,,,,,,
BY-1182,BY-1182,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,BY-1182,MULTI,MULTI
,,,,,,,,
BY-19029,BY-19029,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,BY-19029,RED,RED
,,,,,,,,
BY-2016,BY-2016,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,BY-2016,ORANGE,ORANGE
,,,,,,,,
BY233,BY233,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,BY233,WHITE,WHITE
,,,,,,,,
C0742,C0742,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,C0742,BROWN,BROWN-CHAMPAGNE-COFFEE
,,,,,,,,
CNA8930,CNA8930,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,CNA8930,BLACK,BLACK
,,,,,,,,
D0291,D0291,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D0291,BLUE,BLUE
,,,,,,,,
D035,D035,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D035,BLACK,BLACK-WHITE
,,,,,,,,
D0350L,D0350L,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D0350L,BLACK,BLACK-BLUE-GREEN-ORANGE
,,,,,,,,
D0353,D0353,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D0353,WHITE,WHITE
,,,,,,,,
D0386,D0386,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D0386,CHAMPAGNE,CHAMPAGNE-GUNMETAL-SILVER
,,,,,,,,
D0454,D0454,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D0454,SILVER,SILVER-CHAMPAGNE-GUNMETAL
,,,,,,,,
D0455,D0455,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D0455,GUNMETAL,GUNMETAL-SILVER
,,,,,,,,
D045A,D045A,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D045A,CHAMPAGNE,CHAMPAGNE
,,,,,,,,
D0637,D0637,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,D0637,BLACK,BLACK-GRAY-GREEN-PINK-PLATINUM-RED
,,,,,,,,
D06AP,D06AP,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,D06AP,WHITE,WHITE
,,,,,,,,
D105L,D105L,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D105L,SILVER,SILVER
,,,,,,,,
D111B,D111B,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D111B,PINK,PINK
,,,,,,,,
D131,D131,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D131,GRAY,GRAY
,,,,,,,,
D25L,D25L,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,D25L,PINK,PINK-WHITE
,,,,,,,,
D26,D26,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D26,BLUE,BLUE
,,,,,,,,
D26L,D26L,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,D26L,BLUE,BLUE
,,,,,,,,
D48,D48,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D48,PINK,PINK
,,,,,,,,
D49,D49,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D49,BLACK,BLACK-BLUE-GOLD-PINK
,,,,,,,,
D710,D710,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,D710,BEIGE,BEIGE
,,,,,,,,
DF154,DF154,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,DF154,,BIEGE-BLACK-RED-SILVER
,,,,,,,,
EV1864-4,EV1864-4,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,EV1864-4,FUCHSIA,FUCHSI-BLACK-ANIMAL
,,,,,,,,
IUHGF,IUHGF,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,IUHGF,BLACK,BLACK
,,,,,,,,
JF6002L,JF6002L,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,JF6002L,BLACK,BLACK
,,,,,,,,
P821413,P821413,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,P821413,PINK,PINK
,,,,,,,,
P821416,P821416,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,P821416,GREEN ,GREEN
,,,,,,,,
RT-977I,RT-977I,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,RT-977I,BLACK,BLACK
,,,,,,,,
RT997L,RT997L,Womens Apparel,Evening Dresses,Issue New York,2011-08-23,0,0,0,RT997L,BLACK,BLACK
,,,,,,,,
UNIX1,UNIX1,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,UNIX1,BLACK,BLACK
,,,,,,,,
UWO322,UWO322,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,UWO322,BLACK,BLACK-CHAMPAGNE
,,,,,,,,
XLZ-04,XLZ-04,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,XLZ-04,BLACK,BLACK
,,,,,,,,
XLZ-408,XLZ-408,Womens Apparel,Evening Dresses,Issue New York,2011-10-15,0,0,0,XLZ-408,YELLOW,YELLOW
,,,,,,,,
